-1.068644828528584889e-01,-8.922064263726675604e-02,-8.115693527204501101e-02,-8.186527563863602031e-02,-2.212355784304967724e-02,-2.914332238923720078e-02
-1.016592655548476387e-01,-1.359276513936107378e-01,-1.104919562391162013e-01,-6.398050781520928099e-02,-1.466915357604916745e-02,-2.836699743432450141e-02
-1.134471412491517284e-01,-1.253989416926337697e-01,-1.235427429713918945e-01,-5.223472554701907855e-02,-1.323554454817511827e-02,-1.039309834749320080e-02
-1.324363977848056484e-01,-1.256910599825022956e-01,-1.261552664794038658e-01,-6.316467590195455617e-02,-5.612267032403304989e-02,-4.727389761606767826e-02
-1.394964218409480983e-01,-1.412829399755946291e-01,-1.342549216914971089e-01,-9.569745880808544491e-02,-6.870032988552185471e-02,-4.331113422232811538e-02
-1.719710083599588213e-01,-1.467171593479914271e-01,-1.449595301401266911e-01,-1.050106453312859567e-01,-6.621921849886805433e-02,-1.633309935858123091e-02
-1.453633215287958302e-01,-1.343053622230608313e-01,-1.322779168758968504e-01,-8.901867825950533775e-02,-3.409549156211608145e-02,-3.921558349640000968e-02
-1.620240303879750821e-01,-1.256553394889474706e-01,-1.429007923214443421e-01,-1.332826658224081362e-01,-7.487637738516060570e-02,-5.312487044484604654e-02
-2.162911810889558695e-01,-1.770670052921136106e-01,-1.604077612497421257e-01,-1.519088392965450285e-01,-4.492448458557187635e-02,-6.223472067722748274e-02
-1.821723567795504317e-01,-1.865350223670049767e-01,-2.084571499748914258e-01,-1.446760142755078027e-01,-5.483936415736024445e-02,-7.097012066875008074e-02
-2.074810407533032586e-01,-1.581951786736856547e-01,-1.608120861140993063e-01,-1.666081397031028422e-01,-1.061381675834253274e-01,-2.648537966500869034e-02
-2.430056093776825077e-01,-1.847274756894529690e-01,-2.140214071756577074e-01,-1.994583878924226505e-01,-8.776923572743627888e-02,-5.770054284750099349e-02
-2.691937813261283119e-01,-1.579467454260451709e-01,-2.267174619583067763e-01,-1.747339307114873230e-01,-1.002128420303957795e-01,-7.517126901821612195e-02
-2.439976042186984273e-01,-1.820747506463718524e-01,-2.114867048921720560e-01,-1.933558375268135121e-01,-1.032642619442421528e-01,-4.389089561211758500e-02
-2.581638672211020724e-01,-1.566094116886169452e-01,-2.559502204778141277e-01,-1.930672901625863913e-01,-9.935559917671712982e-02,-9.291419734859407420e-02
-2.453344762090560460e-01,-1.793388691158124826e-01,-2.445805800787830830e-01,-2.276471302555512222e-01,-1.374270069750010703e-01,-7.586726774146451691e-02
-2.899243901085634678e-01,-1.971740735430907998e-01,-2.763051701746092603e-01,-1.759499929025727105e-01,-1.175071201386967135e-01,-9.746379768317603443e-02
-2.528081603768360663e-01,-1.631250826043090241e-01,-2.638773006434600443e-01,-2.252805186907828605e-01,-1.600532588284903357e-01,-1.457470881518954375e-01
-2.789690419322671810e-01,-1.887357590104799254e-01,-2.791773613142182198e-01,-2.153695201785086055e-01,-1.695919437799554563e-01,-1.087857992111598560e-01
-2.791945150747126569e-01,-2.100560256358136313e-01,-2.778172008718262087e-01,-2.283893627154635342e-01,-1.507153316097117890e-01,-1.331509077020943121e-01
-2.943188058080662972e-01,-2.277888265651703548e-01,-2.671405352750409468e-01,-2.312090974343868344e-01,-1.497625552127357929e-01,-1.558172701861855192e-01
-3.180144864885981471e-01,-1.825585408440058288e-01,-2.976723169372774702e-01,-2.580018377796166051e-01,-1.918342998517654219e-01,-1.782035291336500071e-01
-3.384827567920971614e-01,-1.961429091734816499e-01,-3.285097659462021258e-01,-2.312426748721888026e-01,-1.912912432067770396e-01,-1.502164219116113031e-01
-3.072594700385846700e-01,-2.417206471151583380e-01,-3.238190269685602973e-01,-2.435792223000274870e-01,-2.030475688014927171e-01,-1.745466933250449659e-01
-3.402267591024904503e-01,-2.327359735295439214e-01,-3.607329574568788333e-01,-2.906632596235678156e-01,-1.798396234476792865e-01,-1.839837297144079620e-01
-3.212401360248776649e-01,-2.487766093399159939e-01,-3.438595384602928240e-01,-2.815052487327713848e-01,-2.227002222399451226e-01,-2.127017952986096361e-01
-3.427226481263572766e-01,-2.566437114923995622e-01,-3.517624672878818526e-01,-3.030000255850082147e-01,-2.424645679177334645e-01,-2.203274267744467219e-01
-3.666216350105512833e-01,-2.886152694605755853e-01,-3.722349549824227055e-01,-3.011947249537570426e-01,-2.366142229342527159e-01,-2.208588899311927367e-01
-3.476656378528369395e-01,-2.993070959658903352e-01,-3.523600816312467687e-01,-2.918785101185523700e-01,-2.292022914078328255e-01,-2.061123068524073065e-01
-3.743236869920189003e-01,-2.926363350283927023e-01,-3.786545587937058532e-01,-2.821331895076888974e-01,-2.355014484363108784e-01,-2.211727467974940742e-01
-3.628152153334290864e-01,-3.012201006521462165e-01,-3.831062587370768768e-01,-3.076919585771342169e-01,-2.621719435558728106e-01,-2.298676287736189094e-01
-3.789668370890077465e-01,-2.882094511738907960e-01,-4.013827805361881440e-01,-3.434048471864268315e-01,-2.642389161097317141e-01,-2.331643305117659937e-01
-3.598444042081779815e-01,-2.742468416445853485e-01,-4.124972198731099438e-01,-3.577506881070794398e-01,-2.790051623914623358e-01,-2.404289623207891413e-01
